condition,RT
congruent,0.6044699011771851
neutral,0.5026042877606454
congruent,0.5912439230119774
incongruent,1.0497328669807497
incongruent,0.7421235719841378
congruent,0.46817064698473226
neutral,0.43872369304095404
congruent,0.7637196401971407
incongruent,0.6915857736186659
incongruent,0.582967226919366
congruent,0.9392967266865602
incongruent,0.7400509487299383
incongruent,0.9003525493480169
incongruent,0.6352135072692168
incongruent,0.8696531385974176
congruent,1.0729891499789548
congruent,0.6224128140610136
congruent,1.31880579547656
congruent,0.7805004471798934
neutral,1.0604318548007265
neutral,0.843827988187512
congruent,0.39710795100914237
incongruent,1.1172833836426361
neutral,0.8473443185694522
neutral,0.7439016244769762
congruent,0.6235258238324618
incongruent,0.7585596073289116
incongruent,0.7816775948394538
incongruent,0.7606933939613971
incongruent,0.8280290202850823
neutral,0.8320078546788869
incongruent,0.6598243661636543
congruent,0.9625357737085303
incongruent,0.7651055320993455
congruent,0.7236319931533417
congruent,0.8227110685444299
congruent,0.6230628288100843
neutral,0.7896957052458862
incongruent,0.7143788257963806
congruent,0.17802809782586676
congruent,0.9940341994699928
congruent,0.3488662418390453
congruent,0.8889106983609393
incongruent,0.6524895262290351
incongruent,1.1499228143810936
incongruent,0.805841757796439
incongruent,1.4607302463417908
incongruent,0.8062945456380127
neutral,0.5918475723434821
neutral,0.9045924817943887
incongruent,0.9998685053903436
incongruent,0.9576737215518492
incongruent,0.7443955473775505
incongruent,1.2221441455022466
neutral,0.5672258905396236
neutral,0.6923190164896146
incongruent,0.628800336255391
incongruent,0.8295555191779367
congruent,0.5570454605935821
incongruent,0.6063671364772902
neutral,0.6178018678718268
congruent,0.6195141588333513
neutral,0.6460614440234256
neutral,0.7210134074850172
incongruent,0.8254163446767674
congruent,0.8754654648591412
incongruent,0.7181451569619136
congruent,0.902164597481833
neutral,0.5283418063660525
congruent,0.8019818228916151
incongruent,0.660774181654519
congruent,0.6033552651935535
neutral,0.6034870704717732
incongruent,0.8482043540918005
neutral,1.0257646694964402
congruent,0.9585133028513695
congruent,0.23738189518985758
incongruent,0.682292076933859
congruent,0.3312116369227547
congruent,0.6870646913765452
congruent,0.5964801860118452
neutral,1.2291330129792257
congruent,0.6767141044732408
congruent,0.8039085765743769
congruent,0.597448692528163
congruent,0.9432170406675771
congruent,0.41346073182743315
incongruent,0.6967946414407433
neutral,0.6140864048581004
incongruent,0.5293602571284671
congruent,0.8226948906793071
incongruent,0.6444138354534777
neutral,0.8042157882953721
congruent,0.7446792181522277
neutral,1.043017000774375
neutral,0.6669845647410059
neutral,0.8900514331558969
incongruent,0.7691411240724592
congruent,0.8401897460787378
neutral,0.6975121119847436
neutral,0.8542737108240799
incongruent,0.6045028424957585
congruent,0.9437133780180019
neutral,0.6905573677526506
neutral,0.5465411799221085
congruent,0.7010166520855757
incongruent,0.8335267775387071
neutral,0.5250114368960982
incongruent,0.7801731479492208
congruent,1.230430222090179
congruent,0.47078492494587343
neutral,0.5870197834628234
congruent,0.3821189628606301
neutral,0.9817517845243902
congruent,0.4305330902320955
neutral,0.7541067467929801
neutral,0.674938490852985
congruent,1.232503910806293
congruent,0.5290046480668494
incongruent,0.6715261245101423
congruent,0.8362334672839521
incongruent,0.8953652545641485
incongruent,0.7173906709552895
neutral,0.7480368910361337
neutral,1.3512291774244998
neutral,0.9971551477242937
neutral,0.7959446366164423
neutral,0.30478959853217924
neutral,1.0315457241578618
congruent,0.8585223855777164
neutral,0.6193539884349226
congruent,0.9542955808621767
congruent,0.6783526220462991
neutral,0.8729858096496204
incongruent,0.8298871080165416
incongruent,0.60201352215998
neutral,0.7769556747093003
neutral,0.3538037477576809
incongruent,0.7924919465820196
congruent,0.6441720409281606
congruent,1.1900636251106271
congruent,0.170353899884311
congruent,0.847869260976053
congruent,0.807952071435592
neutral,0.7245172741642384
neutral,0.2547656429943463
congruent,0.7906070061182343
incongruent,0.7174412896618042
neutral,0.8816080194522362
congruent,1.1490947233695854
incongruent,1.0891493749906254
incongruent,0.49201113160666127
incongruent,1.1735537952297899
congruent,0.39571616412707294
incongruent,0.7461901818784019
neutral,0.6649479256147933
incongruent,0.6507202960825506
neutral,0.7117587362828818
incongruent,0.868598910801116
incongruent,0.720954288788716
incongruent,0.7189220715392611
incongruent,0.9642853150018947
incongruent,1.1860909521659504
neutral,0.9088394558222083
congruent,0.6026947367669636
incongruent,0.6402285524162133
congruent,0.7108729925409265
incongruent,0.7776423745843494
congruent,0.7650274978699678
incongruent,0.9210643519846975
congruent,0.46395933425873037
incongruent,1.0729166908841135
incongruent,0.9210377672750094
congruent,0.905014335323856
neutral,0.47108246074775456
congruent,0.8657221525051172
congruent,0.7613163771820146
incongruent,0.7016068781834022
congruent,0.5894176964074511
congruent,0.8019284212344794
neutral,0.3489313272538744
neutral,0.7703416736002018
incongruent,0.9186302266034791
neutral,0.5188250107845167
congruent,0.6075883176786213
congruent,0.7609692198182322
neutral,0.721252752855509
neutral,0.6901226398237637
neutral,0.8090476242117248
neutral,0.4886071276442391
incongruent,0.6871662632182723
neutral,0.5530126725873967
neutral,0.8272796456020179
neutral,1.1028484842292066
neutral,0.22010772096268597
incongruent,0.600805694075958
neutral,0.3036309682125698
neutral,0.6326988801384078
congruent,0.9935040984989092
incongruent,1.0576570163758472
neutral,0.5946522598839473
incongruent,0.7976956897751626
neutral,0.8534428089248766
incongruent,0.636208459238883
congruent,0.519204284978311
incongruent,0.5874084240610202
incongruent,1.1360116218731153
neutral,0.3669614468758567
incongruent,0.5855714242253401
incongruent,0.9080707793165314
incongruent,0.9206590533350659
congruent,0.9846834771766454
incongruent,1.2989995730803094
congruent,0.8190928108600904
neutral,0.6468255405051921
incongruent,0.6581433118074944
congruent,0.5143683153485369
congruent,0.7863533485360649
incongruent,0.6854199791458334
congruent,0.9248455082623183
neutral,0.493100046829948
neutral,0.5178082330672262
congruent,0.5384921982763005
neutral,0.7109345503837883
incongruent,0.6919023713474868
congruent,0.609799520186028
incongruent,0.8262410762742336
neutral,0.5290275306232463
congruent,0.6848820941135372
congruent,0.6525668456320431
congruent,0.5789603453898915
neutral,0.993097790639325
congruent,0.9787345966138827
incongruent,0.985555026595682
congruent,0.6140802640028212
incongruent,0.5023267387316264
congruent,0.48987631513206387
neutral,0.5114420949967701
incongruent,0.7895209855268314
incongruent,0.9478536771557602
incongruent,0.9859412449583684
neutral,0.578321591926415
incongruent,0.8594241781055857
incongruent,1.008324261282402
neutral,0.7727842287122956
incongruent,0.825620966200249
neutral,0.7280409477461638
incongruent,1.0871393182093143
neutral,0.5585422224205084
congruent,0.527680979616245
incongruent,1.0956423485968352
congruent,0.5599628132511371
neutral,0.43665145737961103
incongruent,0.9022495655394496
incongruent,1.032221189981828
neutral,0.7687306652052951
incongruent,0.7775270373522455
neutral,0.6370442387666008
congruent,0.4423711433985259
neutral,0.46519785314279105
incongruent,1.110473661432511
congruent,0.6054757776058437
incongruent,0.4679665444065795
congruent,0.5198047493378841
incongruent,0.9966907979087523
congruent,0.16165953528081145
congruent,0.4073926288225526
incongruent,0.9238825208567186
congruent,0.43696824021095376
incongruent,1.238028250752141
neutral,0.38168283661823016
congruent,0.5775931236826254
incongruent,0.9612041893739431
congruent,0.4935049432676033
neutral,0.5853666855463855
congruent,0.8336062371333886
neutral,0.8439263871599813
neutral,0.9671315315116795
incongruent,0.6667023881006651
incongruent,0.9354528067844867
congruent,0.677802886852199
incongruent,0.5764681878125183
congruent,0.7329804704769293
congruent,0.5426769661470225
congruent,0.8461003568264182
neutral,0.7890255361476314
congruent,0.4460117270058005
incongruent,0.6068640680296155
congruent,0.44396536479211623
neutral,0.9308844818968179
incongruent,0.38427577854197237
congruent,0.8034410031520737
neutral,0.8462685172893527
neutral,0.6638852392680642
neutral,0.629620447417618
congruent,0.9774504583488557
neutral,0.3931994722626833
neutral,1.063675609191028
congruent,0.9359643454724769
congruent,0.6756956818297326
incongruent,0.5027954576442216
congruent,0.5325148934638191
congruent,0.9862483276607326
neutral,0.5269621131899648
neutral,0.712603820029949
incongruent,0.7070894292576221
congruent,0.9210261000208408
neutral,0.6157844083410179
incongruent,0.6951768200551337
incongruent,1.0501604128102673
incongruent,1.064560735583067
incongruent,0.7522296324380647
neutral,0.5455756453066029
congruent,0.22915768568997985
incongruent,0.6358109761639679
neutral,0.8795495341177727
incongruent,1.1058298251603162
neutral,0.8111357223676501
incongruent,0.9425244246893775
congruent,0.6581712423534518
congruent,0.7326043872493085
neutral,0.8382736351433198
congruent,0.7106694133902223
congruent,0.8115055858091267
neutral,0.9580138738101452
neutral,0.7756322306960652
congruent,0.5348785853512832
neutral,0.6884288687377035
congruent,0.9524683116891413
congruent,0.4162475731551598
incongruent,0.9083497701627656
incongruent,0.7377867589999426
incongruent,1.3398220235220062
neutral,0.6657794472291192
congruent,0.931214201861299
congruent,0.6097962029692825
neutral,0.7506608047403163
neutral,0.696948999300587
neutral,0.6632135711985098
congruent,0.9204495889672537
congruent,0.6156749712557291
congruent,0.5065266412189701
neutral,0.8175980035165898
neutral,1.1980918114048882
congruent,0.8262072740129004
congruent,0.3766943607012127
incongruent,0.46085290936285733
neutral,0.9703699316888208
incongruent,0.6090118460769485
neutral,0.6511017362157219
congruent,0.24364604807323204
congruent,0.9013628036459105
congruent,1.2045672596264412
incongruent,0.8134834193028383
congruent,0.7371090755627829
congruent,0.5002352188648773
incongruent,0.6017012352243383
congruent,0.8776390391372457
congruent,0.39174945332914546
congruent,0.7667520486009551
congruent,0.8626241705405358
congruent,1.09225861042952
neutral,0.5304035400588698
congruent,0.4923003751042133
congruent,0.2796948774598601
neutral,0.6483104946519713
incongruent,0.49261419097379666
incongruent,0.9786697748556911
incongruent,0.6876258022379009
congruent,0.7432973587312367
neutral,0.6927335075046589
congruent,0.6392041497170573
neutral,0.8322372385176813
incongruent,0.6580054821562423
incongruent,0.6089462442428425
neutral,0.5210659213224323
congruent,0.3716805393208919
congruent,0.7590824181052424
incongruent,0.5105946216611176
congruent,0.8125926222068307
congruent,0.6565542117967623
congruent,0.792731350404463
neutral,0.48423726914272947
congruent,0.5396996676801978
congruent,0.86427118754366
incongruent,0.8925036085010276
incongruent,0.9609237006836167
neutral,0.7091103097782941
neutral,0.2744650717215929
congruent,0.18186513977190538
incongruent,0.5349653745146316
congruent,0.5342343690139231
incongruent,0.8063589375064004
neutral,0.4455055978905196
congruent,0.5064896751979854
congruent,1.0986001900353108
incongruent,0.7318583147046048
incongruent,0.7471416734132461
incongruent,0.7259862907109929
incongruent,0.8194345332031449
congruent,0.5644348564620579
congruent,0.6420372842035083
neutral,0.3403765863815821
neutral,0.6018296168846873
neutral,0.6914092039114729
congruent,0.6155511288350131
neutral,0.8398185790415181
neutral,0.6131234176594302
congruent,0.6789980941126783
incongruent,0.6143453096538727
neutral,0.6380456681639739
incongruent,0.7941209762261978
congruent,0.8012172898099015
congruent,0.4168149314942328
congruent,0.7281489036800287
congruent,0.6192074252058535
incongruent,0.5767717958347963
neutral,0.8565444667015313
incongruent,0.6834531771087983
neutral,0.6312314425419493
neutral,0.39931953187828145
congruent,1.0205256709012807
incongruent,1.1386858022780322
congruent,0.9267462467196546
neutral,0.7692213512046131
congruent,0.6028912045152127
incongruent,0.682094270345006
neutral,0.42878227939127606
congruent,0.8566170038110217
neutral,0.4725330775199887
congruent,0.4649389760018563
congruent,0.7461624100054051
neutral,0.6061988269181579
neutral,0.7686220698799477
incongruent,0.7657811573987804
incongruent,0.7149711814384174
neutral,0.6185465338586428
congruent,0.4638446588616746
neutral,0.49322976567542026
incongruent,0.8395547676954037
congruent,0.9189517253824803
congruent,0.8411325787007342
incongruent,1.229837021500121
congruent,0.64222969445657
congruent,0.46948763437780416
neutral,0.6099108786729547
incongruent,0.7786199082208011
incongruent,0.7669126482526838
incongruent,0.6571003693719341
neutral,0.9331675812869411
congruent,0.7687105248836962
congruent,0.8826952451066163
neutral,1.0023006444414704
neutral,0.6751588788485972
neutral,1.1113360066817846
neutral,0.6317515512428696
incongruent,0.7100560870837014
incongruent,1.0756778676616487
incongruent,0.534618915665089
incongruent,0.8199691094675698
congruent,0.8102058366877971
congruent,0.8133691535564551
neutral,0.729190166570638
congruent,0.6243582652180159
incongruent,0.5419559183265714
congruent,0.9030024997471056
incongruent,0.7980896885768092
congruent,0.17883700926319018
incongruent,0.8268101974146523
neutral,1.0314497089563734
incongruent,0.6039166436533374
congruent,0.38564557180905
neutral,0.5464795623343475
incongruent,0.9958405098317982
congruent,0.9081399478026764
congruent,0.5629956980444805
neutral,0.8118699018753016
neutral,0.8337920183812589
congruent,0.39442950027744206
congruent,0.6190849437822887
neutral,0.43226617654822824
congruent,0.8978590757590696
incongruent,0.9018605126705999
incongruent,0.6930452153058586
incongruent,0.8913503267424694
neutral,0.6546251053717069
congruent,0.6106567165062415
neutral,0.6299850096023533
congruent,0.5766098175456763
incongruent,0.8350286890818528
neutral,0.5244932873956634
neutral,0.4114833483602647
incongruent,0.6639837297072808
congruent,0.35847876400229234
congruent,0.6867837758504545
